1642594800000,42054.85000000,42090.00000000,42040.37000000,42061.99000000,76.28087000,1642595099999,3208431.32076720,2551,41.67815000,1752953.55343870,0
1642595100000,42061.99000000,42169.00000000,42052.37000000,42162.88000000,72.59047000,1642595399999,3057059.16708390,2585,41.35210000,1741289.74224470,0
1642595400000,42162.89000000,42170.00000000,42123.64000000,42136.99000000,74.03767000,1642595699999,3120119.85839900,2868,26.73278000,1126633.37359660,0
1642595700000,42137.00000000,42137.00000000,42027.26000000,42027.29000000,77.73900000,1642595999999,3272624.48586340,2601,33.36636000,1404590.00246690,0
1642596000000,42027.26000000,42037.24000000,41964.98000000,41990.01000000,109.10692000,1642596299999,4581466.51746550,3249,47.70929000,2003335.15067200,0
1642596300000,41990.01000000,42114.88000000,41893.62000000,42096.01000000,183.81681000,1642596599999,7720434.31019610,4127,79.98766000,3360464.38994590,0
1642596600000,42096.00000000,42133.19000000,42080.88000000,42129.99000000,50.77467000,1642596899999,2138222.07641790,2365,22.54689000,949546.37434460,0
1642596900000,42132.76000000,42147.30000000,42077.34000000,42094.99000000,76.86575000,1642597199999,3236804.95907670,2820,40.72017000,1714707.88158890,0
1642597200000,42094.99000000,42200.00000000,42081.66000000,42195.65000000,152.58017000,1642597499999,6433799.24009320,3702,59.37687000,2503571.60694440,0
1642597500000,42195.64000000,42332.07000000,42162.40000000,42285.23000000,215.42128000,1642597799999,9101238.09422680,5385,122.89135000,5192078.52124720,0
1642597800000,42285.22000000,42315.00000000,42219.46000000,42283.14000000,127.16672000,1642598099999,5375167.73273500,4409,44.02667000,1861003.48166990,0
1642598100000,42283.14000000,42299.50000000,42175.27000000,42189.87000000,125.31998000,1642598399999,5293452.08704120,4601,46.84351000,1978626.54570030,0
1642598400000,42189.86000000,42220.52000000,42157.46000000,42191.34000000,146.06211000,1642598699999,6162527.28400970,4184,63.92741000,2697170.83259730,0
